po_id,supplier_id,store_id,sku_id,order_date,promised_date,received_date,qty_ordered,qty_received,unit_cost_aed,po_value_aed
PO0088341,SUP08,DS06,SKU0253,2026-04-08,2026-04-15,2026-04-15,11,11,11.72,128.92
PO0088400,SUP06,DS06,SKU0167,2026-03-23,2026-03-29,2026-03-31,10,10,24.32,243.2
PO0088452,SUP04,DS06,SKU0215,2025-09-08,2025-09-09,2025-09-10,7,7,23.43,164.01
PO0088502,SUP07,DS06,SKU0197,2025-02-10,2025-02-15,2025-02-15,12,12,22.89,274.68
PO0088537,SUP07,DS06,SKU0197,2026-04-01,2026-04-06,2026-04-06,12,12,22.89,274.68
PO0088720,SUP08,DS06,SKU0222,2026-02-23,2026-03-02,2026-03-02,8,8,29.64,237.12
PO0088771,SUP04,DS06,SKU0205,2025-02-17,2025-02-18,2025-02-18,5,5,23.96,119.8
PO0088832,SUP04,DS06,SKU0205,2026-02-04,2026-02-05,2026-02-05,5,5,23.96,119.8
PO0088884,SUP06,DS06,SKU0131,2025-01-01,2025-01-07,2025-01-07,19,19,17.2,326.8
PO0088911,SUP05,DS06,SKU0115,2025-01-01,2025-01-05,2025-01-06,16,16,2.42,38.72
PO0088950,SUP07,DS06,SKU0190,2025-04-16,2025-04-21,2025-04-21,9,9,24.75,222.75
PO0088955,SUP07,DS06,SKU0190,2025-06-11,2025-06-16,2025-06-17,9,9,24.75,222.75
PO0089004,SUP03,DS06,SKU0073,2025-04-21,2025-04-24,2025-04-24,4,4,13.21,52.84
PO0089024,SUP03,DS06,SKU0073,2025-08-06,2025-08-09,2025-08-11,4,4,13.21,52.84
PO0089106,SUP01,DS06,SKU0010,2025-07-14,2025-07-16,2025-07-16,10,10,9.44,94.4
PO0089127,SUP01,DS06,SKU0010,2026-02-02,2026-02-04,2026-02-07,10,8,9.44,94.4
PO0089248,SUP01,DS06,SKU0028,2025-06-09,2025-06-11,2025-06-11,8,8,5.7,45.6
PO0089290,SUP07,DS06,SKU0184,2025-01-13,2025-01-18,2025-01-18,12,12,25.34,304.08
PO0089330,SUP08,DS06,SKU0239,2025-03-19,2025-03-26,2025-03-26,8,8,37.3,298.4
PO0089403,SUP07,DS06,SKU0193,2025-12-01,2025-12-06,2025-12-06,8,8,27.14,217.12
PO0089436,SUP01,DS06,SKU0006,2025-04-14,2025-04-16,2025-04-16,10,10,15.7,157.0
PO0089663,SUP01,DS06,SKU0026,2025-07-30,2025-08-01,2025-08-01,8,8,4.22,33.76
PO0089762,SUP05,DS06,SKU0129,2026-04-15,2026-04-19,2026-04-19,14,14,20.63,288.82
PO0089798,SUP07,DS06,SKU0188,2026-02-09,2026-02-14,2026-02-14,8,8,38.92,311.36
PO0089814,SUP06,DS06,SKU0149,2025-01-01,2025-01-07,2025-01-07,24,24,3.75,90.0
PO0089819,SUP06,DS06,SKU0149,2025-07-07,2025-07-13,2025-07-13,24,24,3.75,90.0
PO0089840,SUP04,DS06,SKU0099,2025-03-05,2025-03-06,2025-03-06,10,10,10.45,104.5
PO0089845,SUP04,DS06,SKU0099,2025-04-09,2025-04-10,2025-04-10,10,10,10.45,104.5
PO0090031,SUP08,DS06,SKU0232,2025-03-12,2025-03-19,2025-03-19,10,10,28.23,282.3
PO0090160,SUP01,DS06,SKU0003,2026-06-17,2026-06-19,2026-06-20,7,7,10.36,72.52
PO0090253,SUP06,DS06,SKU0162,2025-10-08,2025-10-14,2025-10-14,11,11,12.83,141.13
PO0090434,SUP06,DS06,SKU0142,2025-12-29,2026-01-04,2026-01-04,13,13,14.45,187.85
PO0090538,SUP01,DS06,SKU0005,2025-10-08,2025-10-10,2025-10-10,9,9,5.4,48.6
PO0090644,SUP02,DS06,SKU0042,2026-04-06,2026-04-08,2026-04-08,17,17,20.8,353.6
PO0090650,SUP02,DS06,SKU0053,2025-01-27,2025-01-29,2025-01-29,15,15,18.78,281.7
PO0090654,SUP02,DS06,SKU0053,2025-04-23,2025-04-25,2025-04-25,15,15,18.78,281.7
PO0090767,SUP01,DS06,SKU0009,2025-10-27,2025-10-29,2025-10-29,8,8,4.73,37.84
PO0090928,SUP06,DS06,SKU0154,2025-07-09,2025-07-15,2025-07-15,21,21,5.87,123.27
PO0091199,SUP03,DS06,SKU0070,2026-06-10,2026-06-13,2026-06-13,5,5,16.1,80.5
PO0091245,SUP04,DS06,SKU0204,2025-10-29,2025-10-30,2025-10-30,7,7,17.64,123.48
PO0091315,SUP07,DS06,SKU0183,2026-05-25,2026-05-30,2026-05-30,7,7,12.43,87.01
PO0091415,SUP07,DS06,SKU0186,2025-10-15,2025-10-20,2025-10-20,7,7,36.09,252.63
PO0091440,SUP06,DS06,SKU0158,2025-03-03,2025-03-09,2025-03-09,6,6,4.87,29.22
PO0091507,SUP03,DS06,SKU0077,2025-11-03,2025-11-06,2025-11-06,6,6,13.69,82.14
PO0091529,SUP03,DS06,SKU0077,2026-06-15,2026-06-18,2026-06-18,6,6,13.69,82.14
PO0091532,SUP08,DS06,SKU0252,2025-01-29,2025-02-05,2025-02-05,9,9,9.75,87.75
PO0091739,SUP03,DS06,SKU0067,2025-08-11,2025-08-14,2025-08-14,7,7,38.13,266.91
PO0091781,SUP02,DS06,SKU0041,2025-08-18,2025-08-20,2025-08-20,16,16,4.33,69.28
PO0091808,SUP05,DS06,SKU0110,2026-06-29,2026-07-03,2026-07-03,24,24,1.94,46.56
PO0091814,SUP01,DS06,SKU0025,2025-02-19,2025-02-21,2025-02-21,6,6,14.48,86.88
PO0091838,SUP01,DS06,SKU0025,2025-10-27,2025-10-29,2025-10-29,6,6,14.48,86.88
PO0091855,SUP01,DS06,SKU0025,2026-04-13,2026-04-15,2026-04-15,6,4,14.48,86.88
PO0091897,SUP08,DS07,SKU0261,2025-02-03,2025-02-10,2025-02-10,49,49,9.59,469.91
PO0091966,SUP08,DS07,SKU0261,2025-10-06,2025-10-13,2025-10-13,70,70,9.59,671.3
PO0091987,SUP08,DS07,SKU0261,2025-12-17,2025-12-24,2025-12-24,28,28,9.59,268.52
PO0092110,SUP06,DS07,SKU0176,2025-09-03,2025-09-09,2025-09-09,36,36,18.93,681.48
PO0092137,SUP06,DS07,SKU0176,2025-12-08,2025-12-14,2025-12-14,60,60,18.93,1135.8
PO0092146,SUP06,DS07,SKU0176,2026-01-07,2026-01-13,2026-01-13,24,24,18.93,454.32
PO0092259,SUP06,DS07,SKU0161,2025-08-25,2025-08-31,2025-08-31,63,63,6.97,439.11
PO0092357,SUP08,DS07,SKU0266,2025-02-05,2025-02-12,2025-02-13,24,24,55.53,1332.72
PO0092409,SUP08,DS07,SKU0266,2025-08-11,2025-08-18,2025-08-18,48,48,55.53,2665.44
PO0092520,SUP05,DS07,SKU0117,2025-03-10,2025-03-14,2025-03-14,66,66,6.63,437.58
PO0092610,SUP05,DS07,SKU0117,2026-01-21,2026-01-25,2026-01-25,44,44,6.63,291.72
PO0092663,SUP05,DS07,SKU0122,2025-02-03,2025-02-07,2025-02-08,36,36,14.64,527.04
PO0092685,SUP05,DS07,SKU0122,2025-04-23,2025-04-27,2025-04-27,18,18,14.64,263.52
PO0092698,SUP05,DS07,SKU0122,2025-06-09,2025-06-13,2025-06-13,54,54,14.64,790.56
PO0092711,SUP05,DS07,SKU0122,2025-07-23,2025-07-27,2025-07-27,18,18,14.64,263.52
PO0092736,SUP05,DS07,SKU0122,2025-10-20,2025-10-24,2025-10-24,36,36,14.64,527.04
PO0092793,SUP05,DS07,SKU0122,2026-05-11,2026-05-15,2026-05-15,72,72,14.64,1054.08
PO0092909,SUP06,DS07,SKU0172,2025-12-29,2026-01-04,2026-01-04,49,49,42.5,2082.5
PO0092934,SUP06,DS07,SKU0172,2026-03-30,2026-04-05,2026-04-05,56,56,42.5,2380.0
PO0092968,SUP04,DS07,SKU0095,2025-01-27,2025-01-28,2025-01-28,18,18,14.05,252.9
PO0092982,SUP04,DS07,SKU0095,2025-03-17,2025-03-18,2025-03-18,27,27,14.05,379.35
PO0093255,SUP04,DS07,SKU0094,2026-05-04,2026-05-05,2026-05-05,40,40,13.38,535.2
PO0093268,SUP04,DS07,SKU0094,2026-06-17,2026-06-18,2026-06-18,16,16,13.38,214.08
PO0093320,SUP03,DS07,SKU0076,2025-09-15,2025-09-18,2025-09-18,32,32,10.47,335.04
PO0093407,SUP05,DS07,SKU0127,2025-05-21,2025-05-25,2025-05-25,22,22,18.35,403.7
PO0093435,SUP05,DS07,SKU0127,2025-09-10,2025-09-14,2025-09-15,22,22,18.35,403.7
PO0093528,SUP05,DS07,SKU0106,2025-03-31,2025-04-04,2025-04-04,24,24,13.19,316.56
PO0093698,SUP08,DS07,SKU0219,2025-08-13,2025-08-20,2025-08-20,32,32,25.73,823.36
PO0093766,SUP08,DS07,SKU0219,2026-04-08,2026-04-15,2026-04-15,24,24,25.73,617.52
PO0094156,SUP01,DS07,SKU0032,2025-09-15,2025-09-17,2025-09-17,27,27,20.07,541.89
PO0094169,SUP01,DS07,SKU0032,2025-11-10,2025-11-12,2025-11-12,27,27,20.07,541.89
PO0094221,SUP01,DS07,SKU0032,2026-05-27,2026-05-29,2026-05-30,9,7,20.07,180.63
PO0094239,SUP02,DS07,SKU0061,2025-02-03,2025-02-05,2025-02-05,36,36,7.29,262.44
PO0094334,SUP02,DS07,SKU0061,2026-02-02,2026-02-04,2026-02-04,36,36,7.29,262.44
PO0094406,SUP04,DS07,SKU0212,2025-04-28,2025-04-29,2025-04-29,16,16,14.16,226.56
PO0094436,SUP04,DS07,SKU0212,2025-08-11,2025-08-12,2025-08-12,16,16,14.16,226.56
PO0094448,SUP04,DS07,SKU0212,2025-09-22,2025-09-23,2025-09-23,16,16,14.16,226.56
PO0094475,SUP04,DS07,SKU0212,2025-12-24,2025-12-25,2025-12-25,8,8,14.16,113.28
PO0094486,SUP04,DS07,SKU0212,2026-02-02,2026-02-03,2026-02-03,16,16,14.16,226.56
PO0094589,SUP01,DS07,SKU0023,2025-11-17,2025-11-19,2025-11-19,20,20,7.18,143.6
PO0094744,SUP01,DS07,SKU0012,2026-05-20,2026-05-22,2026-05-25,9,9,13.34,120.06
PO0094771,SUP08,DS07,SKU0256,2025-02-26,2025-03-05,2025-03-05,8,8,19.95,159.6
PO0094801,SUP08,DS07,SKU0256,2025-06-23,2025-06-30,2025-06-30,24,24,19.95,478.8
PO0094807,SUP08,DS07,SKU0256,2025-07-16,2025-07-23,2025-07-23,8,7,19.95,159.6
PO0094831,SUP08,DS07,SKU0256,2025-10-13,2025-10-20,2025-10-20,24,24,19.95,478.8
PO0094893,SUP08,DS07,SKU0256,2026-05-18,2026-05-25,2026-05-25,32,32,19.95,638.4
PO0094903,SUP08,DS07,SKU0256,2026-06-22,2026-06-29,2026-06-29,32,32,19.95,638.4
PO0094963,SUP04,DS07,SKU0085,2025-08-11,2025-08-12,2025-08-12,24,24,11.53,276.72
PO0094987,SUP04,DS07,SKU0085,2025-11-05,2025-11-06,2025-11-06,6,6,11.53,69.18
PO0095005,SUP04,DS07,SKU0085,2026-01-07,2026-01-08,2026-01-08,6,6,11.53,69.18
PO0095016,SUP04,DS07,SKU0085,2026-02-16,2026-02-17,2026-02-18,18,18,11.53,207.54
PO0095106,SUP01,DS07,SKU0013,2025-08-04,2025-08-06,2025-08-06,21,21,6.28,131.88
PO0095144,SUP01,DS07,SKU0013,2026-02-09,2026-02-11,2026-02-12,21,17,6.28,131.88
PO0095530,SUP08,DS07,SKU0218,2025-11-12,2025-11-19,2025-11-19,8,8,27.82,222.56
PO0095585,SUP08,DS07,SKU0218,2026-05-27,2026-06-03,2026-06-03,16,16,27.82,445.12
PO0095593,SUP08,DS07,SKU0218,2026-06-24,2026-07-01,2026-07-01,8,8,27.82,222.56
PO0095670,SUP02,DS07,SKU0043,2026-01-28,2026-01-30,2026-01-30,15,15,23.87,358.05
PO0095713,SUP03,DS07,SKU0066,2025-01-22,2025-01-25,2025-01-25,7,7,24.41,170.87
PO0095739,SUP03,DS07,SKU0066,2025-04-28,2025-05-01,2025-05-01,21,21,24.41,512.61
PO0095744,SUP03,DS07,SKU0066,2025-05-14,2025-05-17,2025-05-17,7,7,24.41,170.87
PO0095862,SUP05,DS07,SKU0113,2025-02-05,2025-02-09,2025-02-09,17,17,24.71,420.07
PO0095966,SUP05,DS07,SKU0113,2026-06-15,2026-06-19,2026-06-19,34,34,24.71,840.14
PO0096017,SUP05,DS07,SKU0103,2025-07-23,2025-07-27,2025-07-27,12,12,13.83,165.96
PO0096028,SUP05,DS07,SKU0103,2025-09-03,2025-09-07,2025-09-07,12,12,13.83,165.96
PO0096059,SUP05,DS07,SKU0103,2026-01-14,2026-01-18,2026-01-18,12,12,13.83,165.96
PO0096073,SUP05,DS07,SKU0103,2026-03-11,2026-03-15,2026-03-16,12,12,13.83,165.96
PO0096148,SUP06,DS07,SKU0134,2025-09-22,2025-09-28,2025-09-28,23,23,3.22,74.06
PO0096238,SUP08,DS07,SKU0259,2025-06-16,2025-06-23,2025-06-23,20,20,28.05,561.0
PO0096266,SUP08,DS07,SKU0259,2025-10-01,2025-10-08,2025-10-08,10,10,28.05,280.5
PO0096267,SUP08,DS07,SKU0259,2025-10-06,2025-10-13,2025-10-13,10,10,28.05,280.5
PO0096386,SUP04,DS07,SKU0209,2025-06-30,2025-07-01,2025-07-01,12,12,11.93,143.16
PO0096409,SUP04,DS07,SKU0209,2025-09-24,2025-09-25,2025-09-25,12,12,11.93,143.16
PO0096544,SUP02,DS07,SKU0050,2025-08-25,2025-08-27,2025-08-27,24,24,14.51,348.24
PO0096772,SUP06,DS07,SKU0135,2025-04-21,2025-04-27,2025-04-27,16,16,13.81,220.96
PO0096850,SUP06,DS07,SKU0135,2026-03-30,2026-04-05,2026-04-05,16,16,13.81,220.96
PO0096857,SUP06,DS07,SKU0135,2026-05-11,2026-05-17,2026-05-18,16,16,13.81,220.96
PO0096875,SUP01,DS07,SKU0016,2025-01-27,2025-01-29,2025-01-29,16,16,20.09,321.44
PO0096903,SUP01,DS07,SKU0016,2025-05-19,2025-05-21,2025-05-21,16,16,20.09,321.44
PO0096935,SUP01,DS07,SKU0016,2025-10-06,2025-10-08,2025-10-08,16,16,20.09,321.44
PO0096960,SUP01,DS07,SKU0016,2026-01-05,2026-01-07,2026-01-07,16,16,20.09,321.44
PO0097019,SUP03,DS07,SKU0081,2025-02-17,2025-02-20,2025-02-20,12,12,56.35,676.2
PO0097022,SUP03,DS07,SKU0081,2025-03-03,2025-03-06,2025-03-06,20,20,56.35,1127.0
PO0097074,SUP03,DS07,SKU0081,2025-10-08,2025-10-11,2025-10-11,4,4,56.35,225.4
PO0097214,SUP08,DS07,SKU0257,2026-01-07,2026-01-14,2026-01-14,11,11,30.99,340.89
PO0097220,SUP08,DS07,SKU0257,2026-01-28,2026-02-04,2026-02-05,11,11,30.99,340.89
PO0097364,SUP07,DS07,SKU0195,2026-03-16,2026-03-21,2026-03-21,36,36,10.67,384.12
PO0097404,SUP02,DS07,SKU0049,2025-02-24,2025-02-26,2025-02-26,15,15,4.82,72.3
PO0097588,SUP01,DS07,SKU0030,2025-12-15,2025-12-17,2025-12-17,16,16,2.77,44.32
PO0097638,SUP08,DS07,SKU0236,2025-01-22,2025-01-29,2025-01-29,6,6,7.43,44.58
PO0097678,SUP08,DS07,SKU0236,2025-06-18,2025-06-25,2025-06-25,6,6,7.43,44.58
PO0097854,SUP08,DS07,SKU0242,2025-09-22,2025-09-29,2025-09-29,18,18,11.11,199.98
PO0098005,SUP08,DS07,SKU0251,2025-10-01,2025-10-08,2025-10-08,6,6,9.4,56.4
PO0098026,SUP08,DS07,SKU0251,2025-12-17,2025-12-24,2025-12-24,6,6,9.4,56.4
PO0098042,SUP08,DS07,SKU0251,2026-02-11,2026-02-18,2026-02-18,6,5,9.4,56.4
PO0098154,SUP06,DS07,SKU0147,2025-11-24,2025-11-30,2025-11-30,24,24,7.48,179.52
PO0098492,SUP08,DS07,SKU0225,2025-08-13,2025-08-20,2025-08-20,8,8,15.57,124.56
PO0098497,SUP08,DS07,SKU0225,2025-09-01,2025-09-08,2025-09-08,16,16,15.57,249.12
PO0098651,SUP02,DS07,SKU0046,2025-12-22,2025-12-24,2025-12-24,11,11,5.49,60.39
PO0098677,SUP02,DS07,SKU0046,2026-04-13,2026-04-15,2026-04-15,11,11,5.49,60.39
PO0098706,SUP04,DS07,SKU0092,2025-02-05,2025-02-06,2025-02-06,8,8,13.24,105.92
PO0098759,SUP04,DS07,SKU0092,2025-09-15,2025-09-16,2025-09-16,8,8,13.24,105.92
PO0098830,SUP04,DS07,SKU0092,2026-06-17,2026-06-18,2026-06-18,8,8,13.24,105.92
PO0098833,SUP04,DS07,SKU0092,2026-06-29,2026-06-30,2026-06-30,8,8,13.24,105.92
PO0098860,SUP08,DS07,SKU0240,2025-04-23,2025-04-30,2025-04-30,6,6,6.79,40.74
PO0098870,SUP08,DS07,SKU0240,2025-05-28,2025-06-04,2025-06-04,12,12,6.79,81.48
PO0098871,SUP08,DS07,SKU0240,2025-06-02,2025-06-09,2025-06-09,12,12,6.79,81.48
PO0098931,SUP08,DS07,SKU0240,2026-01-14,2026-01-21,2026-01-21,6,6,6.79,40.74
PO0099006,SUP08,DS07,SKU0260,2025-06-09,2025-06-16,2025-06-16,10,10,37.49,374.9
PO0099054,SUP08,DS07,SKU0260,2025-12-24,2025-12-31,2025-12-31,10,10,37.49,374.9
PO0099134,SUP08,DS07,SKU0264,2025-06-16,2025-06-23,2025-06-23,24,24,37.12,890.88
PO0099261,SUP08,DS07,SKU0226,2025-10-06,2025-10-13,2025-10-13,12,12,19.38,232.56
PO0099301,SUP08,DS07,SKU0226,2026-04-20,2026-04-27,2026-04-27,12,12,19.38,232.56
PO0099316,SUP08,DS07,SKU0226,2026-06-29,2026-07-06,2026-07-06,24,24,19.38,465.12
PO0099344,SUP06,DS07,SKU0156,2025-09-08,2025-09-14,2025-09-14,24,19,6.97,167.28
PO0099369,SUP06,DS07,SKU0156,2026-04-13,2026-04-19,2026-04-20,24,24,6.97,167.28
PO0099399,SUP04,DS07,SKU0086,2025-03-17,2025-03-18,2025-03-18,7,7,12.37,86.59
PO0099415,SUP04,DS07,SKU0086,2025-05-19,2025-05-20,2025-05-20,7,7,12.37,86.59
PO0099483,SUP04,DS07,SKU0086,2026-01-12,2026-01-13,2026-01-13,7,7,12.37,86.59
PO0099545,SUP01,DS07,SKU0022,2025-04-09,2025-04-11,2025-04-11,9,9,11.52,103.68
PO0099630,SUP01,DS07,SKU0022,2026-04-22,2026-04-24,2026-04-25,9,9,11.52,103.68
PO0099635,SUP01,DS07,SKU0022,2026-05-18,2026-05-20,2026-05-20,9,9,11.52,103.68
PO0099680,SUP07,DS07,SKU0198,2025-07-02,2025-07-07,2025-07-07,11,11,16.38,180.18
PO0099686,SUP07,DS07,SKU0198,2025-08-04,2025-08-09,2025-08-09,11,11,16.38,180.18
PO0099790,SUP06,DS07,SKU0138,2025-09-15,2025-09-21,2025-09-21,16,16,14.33,229.28
PO0099802,SUP06,DS07,SKU0138,2025-12-15,2025-12-21,2025-12-21,16,16,14.33,229.28
PO0099806,SUP06,DS07,SKU0138,2026-01-12,2026-01-18,2026-01-18,16,16,14.33,229.28
PO0099832,SUP06,DS07,SKU0138,2026-06-08,2026-06-14,2026-06-14,16,16,14.33,229.28
PO0099924,SUP07,DS07,SKU0194,2026-01-12,2026-01-17,2026-01-17,14,14,33.9,474.6
PO0100252,SUP04,DS07,SKU0087,2025-09-03,2025-09-04,2025-09-04,12,12,3.56,42.72
PO0100385,SUP02,DS07,SKU0035,2025-11-17,2025-11-19,2025-11-19,11,11,16.75,184.25
PO0100421,SUP02,DS07,SKU0035,2026-05-18,2026-05-20,2026-05-20,11,11,16.75,184.25
PO0100441,SUP02,DS07,SKU0059,2025-03-17,2025-03-19,2025-03-19,10,10,22.04,220.4
PO0100550,SUP03,DS07,SKU0079,2025-03-19,2025-03-22,2025-03-22,8,8,33.15,265.2
PO0100553,SUP03,DS07,SKU0079,2025-04-07,2025-04-10,2025-04-10,8,8,33.15,265.2
PO0100588,SUP03,DS07,SKU0079,2025-09-29,2025-10-02,2025-10-02,8,8,33.15,265.2
PO0100605,SUP03,DS07,SKU0079,2025-12-15,2025-12-18,2025-12-18,8,8,33.15,265.2
PO0100656,SUP06,DS07,SKU0179,2025-03-17,2025-03-23,2025-03-23,14,14,19.74,276.36
PO0100785,SUP04,DS07,SKU0210,2025-04-28,2025-04-29,2025-04-29,6,6,24.59,147.54
PO0100876,SUP04,DS07,SKU0210,2026-06-08,2026-06-09,2026-06-09,6,6,24.59,147.54
PO0100917,SUP01,DS07,SKU0002,2025-07-28,2025-07-30,2025-07-30,12,12,11.62,139.44
PO0101195,SUP04,DS07,SKU0207,2026-02-16,2026-02-17,2026-02-17,6,6,14.97,89.82
PO0101299,SUP04,DS07,SKU0091,2026-02-02,2026-02-03,2026-02-03,9,9,11.99,107.91
PO0101303,SUP04,DS07,SKU0091,2026-02-25,2026-02-26,2026-02-26,9,9,11.99,107.91
PO0101307,SUP04,DS07,SKU0091,2026-03-16,2026-03-17,2026-03-17,9,9,11.99,107.91
PO0101327,SUP04,DS07,SKU0091,2026-06-29,2026-06-30,2026-06-30,9,9,11.99,107.91
PO0101469,SUP02,DS07,SKU0047,2025-02-12,2025-02-14,2025-02-14,12,12,15.74,188.88
PO0101474,SUP02,DS07,SKU0047,2025-03-17,2025-03-19,2025-03-19,12,12,15.74,188.88
PO0101497,SUP02,DS07,SKU0047,2025-08-06,2025-08-08,2025-08-08,12,12,15.74,188.88
PO0101527,SUP02,DS07,SKU0047,2026-02-18,2026-02-20,2026-02-20,12,12,15.74,188.88
PO0101542,SUP02,DS07,SKU0047,2026-05-06,2026-05-08,2026-05-08,12,12,15.74,188.88
PO0101588,SUP03,DS07,SKU0068,2025-09-08,2025-09-11,2025-09-11,8,8,50.9,407.2
PO0101782,SUP06,DS07,SKU0167,2025-11-17,2025-11-23,2025-11-23,10,10,24.32,243.2
PO0101836,SUP04,DS07,SKU0215,2025-03-05,2025-03-06,2025-03-06,7,7,23.43,164.01
PO0101841,SUP04,DS07,SKU0215,2025-03-31,2025-04-01,2025-04-01,7,7,23.43,164.01
PO0101996,SUP07,DS07,SKU0191,2025-09-03,2025-09-08,2025-09-08,10,10,28.89,288.9
PO0102069,SUP08,DS07,SKU0238,2025-04-07,2025-04-14,2025-04-14,7,7,29.64,207.48
PO0102106,SUP08,DS07,SKU0238,2025-09-10,2025-09-17,2025-09-17,7,7,29.64,207.48
PO0102359,SUP04,DS07,SKU0205,2025-03-10,2025-03-11,2025-03-11,5,5,23.96,119.8
PO0102373,SUP04,DS07,SKU0205,2025-05-05,2025-05-06,2025-05-06,5,5,23.96,119.8
PO0102473,SUP05,DS07,SKU0114,2025-04-30,2025-05-04,2025-05-04,20,20,23.03,460.6
PO0102677,SUP03,DS07,SKU0073,2025-04-28,2025-05-01,2025-05-01,8,8,13.21,105.68
PO0102696,SUP03,DS07,SKU0073,2025-07-16,2025-07-19,2025-07-19,8,8,13.21,105.68
PO0102875,SUP03,DS07,SKU0069,2025-02-26,2025-03-01,2025-03-01,4,4,47.96,191.84
PO0102961,SUP03,DS07,SKU0069,2026-04-01,2026-04-04,2026-04-06,8,8,47.96,383.68
PO0102997,SUP02,DS07,SKU0052,2025-03-26,2025-03-28,2025-03-28,10,10,12.38,123.8
PO0103038,SUP02,DS07,SKU0052,2026-01-14,2026-01-16,2026-01-16,10,10,12.38,123.8
PO0103085,SUP01,DS07,SKU0028,2025-05-21,2025-05-23,2025-05-23,8,8,5.7,45.6
PO0103115,SUP01,DS07,SKU0028,2025-10-22,2025-10-24,2025-10-24,8,8,5.7,45.6
PO0103128,SUP01,DS07,SKU0028,2026-01-12,2026-01-14,2026-01-14,8,8,5.7,45.6
PO0103215,SUP07,DS07,SKU0184,2026-05-11,2026-05-16,2026-05-16,12,12,25.34,304.08
PO0103327,SUP07,DS07,SKU0193,2025-04-07,2025-04-12,2025-04-12,8,8,27.14,217.12
PO0103350,SUP07,DS07,SKU0193,2025-08-25,2025-08-30,2025-08-30,8,8,27.14,217.12
PO0103420,SUP01,DS07,SKU0029,2025-04-21,2025-04-23,2025-04-23,8,8,21.46,171.68
PO0103524,SUP01,DS07,SKU0006,2025-08-11,2025-08-13,2025-08-15,10,10,15.7,157.0
PO0103764,SUP03,DS07,SKU0082,2025-09-22,2025-09-25,2025-09-25,7,6,26.06,182.42
PO0104030,SUP07,DS07,SKU0188,2025-08-27,2025-09-01,2025-09-01,8,8,38.92,311.36
PO0104076,SUP07,DS07,SKU0188,2026-06-29,2026-07-04,2026-07-04,8,8,38.92,311.36
PO0104182,SUP04,DS07,SKU0099,2026-05-25,2026-05-26,2026-05-26,10,10,10.45,104.5
PO0104258,SUP06,DS07,SKU0180,2026-04-27,2026-05-03,2026-05-03,9,8,40.74,366.66
PO0104310,SUP01,DS07,SKU0008,2025-10-22,2025-10-24,2025-10-24,12,12,4.5,54.0
PO0104347,SUP08,DS07,SKU0232,2025-02-10,2025-02-17,2025-02-17,10,10,28.23,282.3
PO0104421,SUP02,DS07,SKU0045,2025-04-07,2025-04-09,2025-04-09,12,12,8.17,98.04
PO0104433,SUP02,DS07,SKU0045,2025-08-04,2025-08-06,2025-08-06,12,12,8.17,98.04
PO0104523,SUP01,DS07,SKU0003,2026-01-12,2026-01-14,2026-01-14,7,7,10.36,72.52
PO0104533,SUP01,DS07,SKU0003,2026-03-18,2026-03-20,2026-03-20,7,7,10.36,72.52
PO0104703,SUP01,DS07,SKU0004,2025-03-17,2025-03-19,2025-03-19,9,9,8.6,77.4
PO0104850,SUP03,DS07,SKU0072,2025-08-25,2025-08-28,2025-08-28,6,6,47.33,283.98
PO0104874,SUP03,DS07,SKU0072,2026-02-09,2026-02-12,2026-02-12,6,6,47.33,283.98
PO0104944,SUP06,DS07,SKU0142,2026-05-18,2026-05-24,2026-05-25,13,13,14.45,187.85
PO0105048,SUP01,DS07,SKU0005,2025-01-20,2025-01-22,2025-01-22,9,9,5.4,48.6
PO0105090,SUP01,DS07,SKU0005,2025-12-08,2025-12-10,2025-12-10,9,9,5.4,48.6
PO0105239,SUP02,DS07,SKU0042,2026-01-26,2026-01-28,2026-01-28,17,17,20.8,353.6
PO0105324,SUP07,DS07,SKU0185,2025-11-24,2025-11-29,2025-11-29,11,11,9.44,103.84
PO0105439,SUP01,DS07,SKU0009,2025-05-05,2025-05-07,2025-05-08,8,8,4.73,37.84
PO0105543,SUP01,DS07,SKU0017,2025-10-20,2025-10-22,2025-10-22,9,9,15.78,142.02
PO0105548,SUP01,DS07,SKU0017,2025-11-24,2025-11-26,2025-11-26,9,9,15.78,142.02
PO0105748,SUP06,DS07,SKU0154,2025-09-24,2025-09-30,2025-09-30,21,21,5.87,123.27
PO0105770,SUP04,DS07,SKU0093,2025-02-17,2025-02-18,2025-02-18,10,10,3.65,36.5
PO0105901,SUP04,DS07,SKU0100,2025-04-21,2025-04-22,2025-04-22,10,10,4.5,45.0
PO0106065,SUP04,DS07,SKU0090,2025-12-29,2025-12-30,2025-12-30,10,10,8.38,83.8
PO0106088,SUP04,DS07,SKU0090,2026-06-08,2026-06-09,2026-06-09,10,10,8.38,83.8
PO0106101,SUP03,DS07,SKU0070,2025-03-10,2025-03-13,2025-03-13,5,5,16.1,80.5
PO0106116,SUP03,DS07,SKU0070,2025-06-16,2025-06-19,2025-06-19,10,10,16.1,161.0
PO0106239,SUP04,DS07,SKU0204,2026-01-05,2026-01-06,2026-01-06,7,7,17.64,123.48
PO0106301,SUP07,DS07,SKU0183,2025-09-22,2025-09-27,2025-09-27,7,7,12.43,87.01
PO0106390,SUP08,DS07,SKU0231,2025-11-24,2025-12-01,2025-12-01,6,6,11.92,71.52
