trip_id,requested_at,city_id,pickup_zone,dropoff_zone,captain_id,vehicle_class,status,fare_aed,distance_km,duration_min,eta_promised_min,eta_actual_min,surge_multiplier,rider_rating
TRP0197025,2025-09-15 01:00:00,AUH,Z07,Z04,CPT02336,Go,completed,30.61,10.94,38.1,8.8,13.2,0.98,4.2
TRP0197043,2025-09-15 08:00:00,AUH,Z07,Z01,CPT00297,Go,completed,23.58,6.93,27.3,9.6,9.9,0.99,5.0
TRP0197165,2025-09-18 01:00:00,AUH,Z07,Z14,CPT00894,Go,completed,14.66,2.14,8.6,11.2,9.4,0.98,4.6
TRP0197452,2025-09-23 08:00:00,AUH,Z07,Z07,CPT01422,Go Plus,completed,30.91,4.84,15.6,8.2,8.3,1.15,5.0
TRP0197463,2025-09-23 10:00:00,AUH,Z07,Z10,CPT00296,Go,completed,36.85,14.38,41.3,8.8,5.9,0.98,4.5
TRP0197484,2025-09-23 18:00:00,AUH,Z07,Z11,CPT01293,Business,completed,39.23,1.71,7.5,9.7,11.2,1.22,4.9
TRP0197789,2025-09-28 17:00:00,AUH,Z07,Z10,CPT02288,Max,completed,36.51,2.8,11.2,8.9,10.2,1.19,4.9
TRP0197812,2025-09-29 06:00:00,AUH,Z07,Z10,CPT01132,Go Plus,completed,69.68,16.75,46.6,6.8,9.8,1.27,4.2
TRP0198020,2025-10-03 08:00:00,AUH,Z07,Z15,CPT00047,Go Plus,completed,37.73,9.62,24.0,8.7,11.4,0.99,4.6
TRP0198545,2025-10-13 05:00:00,AUH,Z07,Z04,CPT00691,Go,completed,31.38,3.86,9.7,9.5,10.2,1.73,4.6
TRP0199098,2025-10-22 13:00:00,AUH,Z07,Z14,CPT01667,Go,completed,44.86,18.55,59.5,9.8,11.5,0.99,5.0
TRP0199178,2025-10-24 05:00:00,AUH,Z07,Z06,CPT00576,Go,completed,27.94,9.95,33.0,7.2,10.3,0.95,4.8
TRP0199184,2025-10-24 07:00:00,AUH,Z07,Z15,CPT01953,Go Plus,completed,40.4,10.77,25.2,10.5,12.6,0.99,4.9
TRP0199247,2025-10-25 07:00:00,AUH,Z07,Z10,CPT01465,Go,completed,24.27,7.58,23.9,9.2,11.2,0.97,4.8
TRP0199323,2025-10-26 07:00:00,AUH,Z07,Z08,CPT02047,Go,completed,34.27,12.58,41.0,8.7,8.7,1.0,5.0
TRP0199817,2025-11-04 19:00:00,AUH,Z07,Z15,CPT00842,Go,completed,20.88,5.23,17.8,9.7,7.6,1.01,5.0
TRP0199910,2025-11-06 20:00:00,AUH,Z07,Z04,CPT02585,Business,completed,93.46,15.55,39.5,7.2,9.7,1.14,4.0
TRP0200188,2025-11-11 18:00:00,AUH,Z07,Z03,CPT01240,Go,completed,21.96,5.47,19.9,9.2,9.5,1.04,4.3
TRP0200215,2025-11-12 02:00:00,AUH,Z07,Z11,CPT00486,Max,completed,29.17,2.22,11.8,9.6,9.7,1.01,4.5
TRP0200255,2025-11-12 19:00:00,AUH,Z07,Z01,CPT01570,Go Plus,completed,26.41,4.53,11.0,6.7,7.8,1.01,4.9
TRP0200924,2025-11-24 15:00:00,AUH,Z07,Z11,CPT02134,Go,completed,35.92,14.07,44.8,9.4,10.5,0.97,5.0
TRP0201560,2025-12-05 12:00:00,AUH,Z07,Z02,CPT00699,Business,completed,51.84,5.75,14.4,8.9,11.9,1.11,4.9
TRP0201593,2025-12-05 21:00:00,AUH,Z07,Z12,CPT01596,Go,completed,23.72,6.75,20.5,9.3,8.4,1.01,4.8
TRP0201775,2025-12-09 08:00:00,AUH,Z07,Z05,CPT00547,Go,completed,40.87,15.5,44.8,10.2,12.0,1.03,4.9
TRP0201935,2025-12-12 08:00:00,AUH,Z07,Z04,CPT01940,Go,completed,35.45,12.84,37.1,9.3,6.2,1.02,4.3
TRP0202233,2025-12-17 18:00:00,AUH,Z07,Z15,CPT02273,Go Plus,completed,19.81,1.92,9.2,8.6,8.9,0.99,4.6
TRP0202314,2025-12-19 05:00:00,AUH,Z07,Z13,CPT00660,Max,completed,29.35,2.37,7.1,8.3,10.0,1.0,4.7
TRP0202340,2025-12-19 15:00:00,AUH,Z07,Z11,CPT02509,Go,completed,29.46,9.98,30.0,8.9,10.3,1.0,5.0
TRP0202400,2025-12-20 11:00:00,AUH,Z07,Z03,CPT01574,Go,completed,13.45,1.4,9.4,9.2,7.7,0.99,4.8
TRP0202552,2025-12-23 08:00:00,AUH,Z07,Z12,CPT00754,Business,completed,44.97,5.27,13.2,8.3,10.0,1.0,4.7
TRP0202823,2025-12-28 05:00:00,AUH,Z07,Z08,CPT02454,Go,completed,21.55,5.94,14.9,9.7,8.1,0.98,4.3
TRP0203179,2026-01-03 08:00:00,AUH,Z07,Z10,CPT01814,Go,completed,47.61,19.04,51.5,9.4,9.2,1.03,3.9
TRP0203195,2026-01-03 16:00:00,AUH,Z07,Z12,CPT02352,Go Plus,completed,24.76,3.94,14.7,9.5,7.7,1.0,4.4
TRP0203275,2026-01-04 22:00:00,AUH,Z07,Z11,CPT02299,Business,completed,67.14,8.45,27.3,9.2,14.5,1.19,4.4
TRP0203720,2026-01-12 11:00:00,AUH,Z07,Z13,CPT01300,Go,completed,23.4,6.58,19.6,10.3,9.4,1.01,5.0
TRP0203780,2026-01-13 11:00:00,AUH,Z07,Z03,CPT00382,Go Plus,completed,28.68,5.14,14.2,7.3,7.7,1.04,4.2
TRP0203805,2026-01-13 18:00:00,AUH,Z07,Z11,CPT01986,Go Plus,completed,26.0,4.58,18.9,8.8,7.2,0.99,4.3
TRP0203858,2026-01-14 19:00:00,AUH,Z07,Z03,CPT00875,Go,completed,25.58,7.88,22.4,10.1,8.3,1.0,5.0
TRP0203859,2026-01-14 19:00:00,AUH,Z07,Z09,CPT01581,Business,completed,43.75,4.93,16.8,9.4,8.7,1.0,4.9
TRP0203929,2026-01-16 06:00:00,AUH,Z07,Z10,CPT00289,Go,completed,33.37,6.94,23.2,9.4,8.8,1.4,5.0
TRP0204561,2026-01-26 05:00:00,AUH,Z07,Z03,CPT00768,Business,completed,31.15,1.26,5.3,6.5,9.1,1.02,4.9
TRP0204641,2026-01-27 18:00:00,AUH,Z07,Z04,CPT00162,Business,completed,79.36,10.0,33.6,8.2,13.6,1.28,4.9
TRP0204700,2026-01-29 05:00:00,AUH,Z07,Z11,CPT02107,Business,completed,43.7,5.04,15.6,8.9,7.3,0.99,5.0
TRP0204783,2026-01-30 07:00:00,AUH,Z07,Z08,CPT01279,Go,completed,33.8,11.62,23.6,9.5,8.5,1.04,4.5
TRP0205004,2026-02-02 12:00:00,AUH,Z07,Z02,CPT01285,Go,completed,30.76,6.19,20.0,9.1,11.8,1.37,4.6
TRP0205137,2026-02-04 19:00:00,AUH,Z07,Z14,CPT01707,Go,completed,22.32,4.73,12.7,8.9,12.5,1.13,4.9
TRP0205356,2026-02-07 20:00:00,AUH,Z07,Z15,CPT00602,Go,completed,17.03,3.35,13.3,10.2,7.6,0.99,4.7
TRP0205458,2026-02-09 20:00:00,AUH,Z07,Z02,CPT02136,Max,completed,34.37,3.99,10.5,8.8,8.9,1.0,5.0
TRP0205462,2026-02-09 21:00:00,AUH,Z07,Z08,CPT00491,Go,completed,27.68,9.17,30.3,9.2,11.3,0.99,4.4
TRP0205836,2026-02-15 16:00:00,AUH,Z07,Z09,CPT02156,Go,completed,24.48,7.42,30.3,10.9,7.3,0.99,4.9
TRP0205844,2026-02-15 18:00:00,AUH,Z07,Z07,CPT00634,Go Plus,completed,29.74,6.06,15.8,10.1,10.1,1.0,4.9
TRP0205846,2026-02-15 19:00:00,AUH,Z07,Z13,CPT01500,Go Plus,completed,46.79,4.98,12.3,9.4,8.6,1.72,4.3
TRP0205915,2026-02-17 07:00:00,AUH,Z07,Z12,CPT00045,Go,completed,38.37,14.19,31.7,8.0,9.2,1.03,5.0
TRP0206099,2026-02-19 21:00:00,AUH,Z07,Z13,CPT02159,Business,completed,108.21,17.62,55.7,9.9,11.7,1.21,4.2
TRP0206287,2026-02-22 05:00:00,AUH,Z07,Z02,CPT01030,Go,completed,21.95,6.16,22.9,7.3,7.2,0.98,5.0
TRP0206746,2026-03-01 06:00:00,AUH,Z07,Z13,CPT00737,Go Plus,completed,38.06,9.6,26.6,6.6,8.1,1.0,4.8
TRP0206908,2026-03-03 20:00:00,AUH,Z07,Z11,CPT01388,Go Plus,completed,57.18,7.55,24.9,7.8,14.3,1.72,4.3
TRP0207142,2026-03-07 18:00:00,AUH,Z07,Z01,CPT01008,Business,completed,45.45,5.53,15.1,9.1,8.4,0.99,5.0
TRP0207375,2026-03-11 07:00:00,AUH,Z07,Z12,CPT01043,Go,completed,22.45,4.34,18.0,9.8,10.3,1.18,4.7
TRP0207490,2026-03-13 06:00:00,AUH,Z07,Z09,CPT01777,Max,completed,32.66,2.57,9.8,8.9,8.6,1.09,4.3
TRP0207583,2026-03-14 08:00:00,AUH,Z07,Z14,CPT02493,Go,completed,28.75,7.93,28.1,8.9,10.9,1.12,4.3
TRP0207926,2026-03-19 18:00:00,AUH,Z07,Z08,CPT02256,Go,completed,19.87,2.93,10.2,9.6,10.6,1.21,4.8
TRP0207986,2026-03-20 12:00:00,AUH,Z07,Z09,CPT01079,Go,completed,36.14,13.02,39.9,7.8,11.5,1.03,4.6
TRP0208100,2026-03-21 16:00:00,AUH,Z07,Z14,CPT02493,Go Plus,completed,23.96,3.4,11.5,8.7,9.7,1.02,5.0
TRP0208192,2026-03-22 16:00:00,AUH,Z07,Z13,CPT00711,Go Plus,completed,53.29,11.84,35.7,9.8,13.0,1.23,4.5
TRP0208345,2026-03-25 03:00:00,AUH,Z07,Z07,CPT00495,Go,completed,19.92,4.82,14.8,9.6,7.4,1.0,4.3
TRP0208802,2026-04-01 06:00:00,AUH,Z07,Z03,CPT01160,Go,completed,18.13,3.57,11.2,9.3,6.2,1.03,4.5
TRP0209136,2026-04-05 15:00:00,AUH,Z07,Z10,CPT00294,Go,completed,37.7,14.43,33.3,9.2,8.1,1.0,4.3
TRP0209295,2026-04-07 23:00:00,AUH,Z07,Z15,CPT01815,Go,completed,31.22,10.76,28.3,10.5,9.9,1.01,4.8
TRP0209392,2026-04-09 13:00:00,AUH,Z07,Z04,CPT00488,Go,completed,36.9,14.0,33.9,8.4,8.2,1.0,4.9
TRP0209422,2026-04-10 03:00:00,AUH,Z07,Z11,CPT01850,Go Plus,completed,87.33,14.52,44.3,8.7,14.2,1.76,4.5
TRP0210150,2026-04-19 17:00:00,AUH,Z07,Z12,CPT00344,Go,completed,17.08,2.37,9.5,9.7,15.1,1.11,4.7
TRP0211065,2026-05-02 07:00:00,AUH,Z07,Z12,CPT02508,Max,completed,63.61,12.08,28.4,8.9,11.2,1.07,4.2
TRP0211231,2026-05-04 15:00:00,AUH,Z07,Z07,CPT01965,Go,completed,31.84,11.44,34.6,6.5,9.3,0.99,4.4
TRP0211636,2026-05-09 23:00:00,AUH,Z07,Z07,CPT01740,Go,completed,30.18,10.37,30.0,8.9,10.9,1.0,4.0
TRP0212081,2026-05-16 05:00:00,AUH,Z07,Z03,CPT00371,Go Plus,completed,23.28,3.41,13.1,8.9,10.2,0.99,4.9
TRP0212314,2026-05-19 08:00:00,AUH,Z07,Z11,CPT01239,Business,completed,33.79,1.55,5.9,9.8,10.3,1.07,4.6
TRP0212434,2026-05-21 00:00:00,AUH,Z07,Z12,CPT00802,Go Plus,completed,22.72,2.79,12.3,8.9,9.5,1.03,4.5
TRP0212449,2026-05-21 07:00:00,AUH,Z07,Z11,CPT02352,Go,completed,22.65,6.42,20.9,9.2,7.8,0.99,4.8
TRP0212470,2026-05-21 11:00:00,AUH,Z07,Z04,CPT00413,Go,completed,35.63,9.34,30.3,9.5,9.5,1.26,4.4
TRP0212561,2026-05-22 16:00:00,AUH,Z07,Z12,CPT01964,Business,completed,65.71,11.79,45.0,7.5,9.4,0.96,4.9
TRP0212587,2026-05-22 23:00:00,AUH,Z07,Z06,CPT01965,Go Plus,completed,19.25,1.68,8.6,9.1,11.2,0.99,4.0
TRP0212602,2026-05-23 06:00:00,AUH,Z07,Z07,CPT01038,Go,completed,23.47,6.87,23.6,8.4,9.1,0.99,4.6
TRP0212619,2026-05-23 08:00:00,AUH,Z07,Z14,CPT01971,Go,completed,28.18,9.76,31.8,9.0,6.2,0.97,4.8
TRP0212654,2026-05-23 16:00:00,AUH,Z07,Z03,CPT01799,Go,completed,17.17,3.43,11.9,9.7,8.9,0.99,5.0
TRP0212690,2026-05-23 22:00:00,AUH,Z07,Z01,CPT00588,Go Plus,completed,42.43,8.45,19.9,7.8,8.0,1.2,4.9
TRP0212783,2026-05-25 11:00:00,AUH,Z07,Z05,CPT02455,Go,completed,20.58,5.18,15.1,8.1,7.7,1.0,4.8
TRP0213195,2026-05-30 15:00:00,AUH,Z07,Z10,CPT01985,Go,completed,28.9,7.64,28.2,8.9,11.5,1.15,4.2
TRP0213533,2026-06-04 12:00:00,AUH,Z07,Z08,CPT01030,Business,completed,38.82,1.84,7.8,7.2,10.1,1.19,4.5
TRP0214248,2026-06-13 15:00:00,AUH,Z07,Z02,CPT01832,Business,completed,89.79,17.97,55.1,8.6,9.5,0.99,5.0
TRP0214557,2026-06-17 21:00:00,AUH,Z07,Z04,CPT01385,Go,completed,30.88,11.26,26.1,8.2,8.9,0.97,4.5
TRP0214637,2026-06-18 19:00:00,AUH,Z07,Z12,CPT01071,Go,completed,28.01,7.22,22.8,10.1,10.6,1.15,4.7
TRP0215063,2026-06-23 23:00:00,AUH,Z07,Z08,CPT00200,Go,completed,26.03,7.85,27.1,9.4,9.4,1.02,4.5
TRP0215396,2026-06-28 05:00:00,AUH,Z07,Z12,CPT02393,Go,completed,13.4,1.37,7.3,10.3,8.3,0.99,5.0
TRP0215467,2026-06-29 06:00:00,AUH,Z07,Z13,CPT02044,Go,completed,38.84,14.84,31.3,8.2,8.9,1.01,5.0
TRP0215524,2026-06-30 06:00:00,AUH,Z07,Z02,CPT02559,Business,completed,53.0,7.5,19.8,8.3,9.3,1.0,5.0
TRP0215645,2025-07-02 08:00:00,AUH,Z08,Z02,CPT02592,Go,cancelled_rider,0.0,0.0,0.0,7.0,7.8,1.71,
TRP0215836,2025-07-05 17:00:00,AUH,Z08,Z13,CPT00525,Go Plus,completed,25.32,4.51,14.0,7.3,4.9,0.97,4.7
TRP0215888,2025-07-06 15:00:00,AUH,Z08,Z11,CPT00691,Go,completed,26.3,5.61,15.7,6.6,6.4,1.23,4.8
TRP0215929,2025-07-07 08:00:00,AUH,Z08,Z02,CPT02155,Go,cancelled_rider,0.0,0.0,0.0,7.2,7.5,0.99,
TRP0216041,2025-07-10 06:00:00,AUH,Z08,Z09,CPT02359,Go,completed,34.12,8.35,25.1,6.6,8.0,1.29,4.6
TRP0216172,2025-07-12 14:00:00,AUH,Z08,Z12,CPT00796,Go,completed,26.19,5.95,18.1,7.0,6.3,1.19,4.8
TRP0216241,2025-07-13 18:00:00,AUH,Z08,Z05,CPT01681,Go,completed,22.78,6.37,18.0,6.9,8.8,1.0,4.3
TRP0216722,2025-07-24 18:00:00,AUH,Z08,Z04,CPT01577,Go,completed,24.01,4.96,17.5,5.7,7.7,1.19,4.3
TRP0216783,2025-07-25 18:00:00,AUH,Z08,Z09,CPT02057,Go,completed,16.27,2.85,13.3,8.3,,1.0,5.0
TRP0217603,2025-08-10 16:00:00,AUH,Z08,Z02,CPT00155,Go Plus,completed,43.77,12.22,38.1,7.1,5.5,0.99,5.0
TRP0217723,2025-08-13 16:00:00,AUH,Z08,Z06,CPT02445,Go Plus,completed,40.72,8.74,28.8,6.2,8.4,1.13,4.6
TRP0218023,2025-08-19 11:00:00,AUH,Z08,Z03,CPT00804,Go Plus,cancelled_rider,0.0,0.0,0.0,6.8,6.8,1.03,
TRP0218220,2025-08-23 11:00:00,AUH,Z08,Z09,CPT00506,Go,completed,55.79,19.61,64.3,5.3,5.9,1.18,5.0
TRP0218410,2025-08-26 22:00:00,AUH,Z08,Z15,CPT01457,Go,completed,14.61,2.03,8.9,7.0,6.6,0.99,4.7
TRP0218728,2025-09-02 12:00:00,AUH,Z08,Z05,CPT01716,Go,completed,30.13,9.42,26.5,8.8,6.1,1.06,4.8
TRP0218738,2025-09-02 15:00:00,AUH,Z08,Z07,CPT00964,Go,completed,25.6,7.89,27.6,6.1,5.8,1.0,5.0
TRP0219029,2025-09-07 23:00:00,AUH,Z08,Z08,CPT01710,Go Plus,completed,32.31,7.29,23.1,6.6,7.8,0.99,5.0
TRP0219047,2025-09-08 09:00:00,AUH,Z08,Z06,CPT02158,Go,completed,29.12,7.86,21.1,7.3,8.2,1.14,4.3
TRP0219311,2025-09-13 13:00:00,AUH,Z08,Z05,CPT00200,Go Plus,completed,28.31,5.33,17.8,7.0,8.0,1.01,4.4
TRP0219328,2025-09-13 17:00:00,AUH,Z08,Z14,CPT00274,Go,completed,20.05,4.89,14.2,7.1,10.4,1.0,4.2
TRP0219492,2025-09-17 04:00:00,AUH,Z08,Z02,CPT00698,Go Plus,completed,27.48,4.65,10.5,8.2,4.9,1.04,4.5
TRP0219851,2025-09-24 14:00:00,AUH,Z08,Z02,CPT01494,Go,completed,24.54,5.2,13.6,7.3,7.7,1.19,4.6
TRP0219940,2025-09-26 13:00:00,AUH,Z08,Z03,CPT01684,Business,completed,45.64,4.2,17.0,7.3,7.7,1.11,4.7
TRP0220254,2025-10-03 11:00:00,AUH,Z08,Z11,CPT00200,Go Plus,cancelled_rider,0.0,0.0,0.0,8.0,10.1,1.38,
TRP0220305,2025-10-04 08:00:00,AUH,Z08,Z01,CPT00394,Go Plus,completed,46.95,10.93,32.3,7.1,7.5,1.14,4.1
TRP0220503,2025-10-08 13:00:00,AUH,Z08,Z11,CPT02215,Go Plus,completed,29.9,6.52,19.8,6.5,6.8,0.97,4.8
TRP0220643,2025-10-11 07:00:00,AUH,Z08,Z04,CPT01754,Max,completed,65.49,14.46,45.2,6.3,5.4,0.98,4.9
TRP0220871,2025-10-16 11:00:00,AUH,Z08,Z07,CPT00820,Go,completed,35.11,12.3,40.3,7.1,6.6,1.04,5.0
TRP0220983,2025-10-18 18:00:00,AUH,Z08,Z06,CPT01581,Go Plus,completed,28.9,5.58,20.9,7.4,4.9,1.01,4.4
TRP0221593,2025-10-31 14:00:00,AUH,Z08,Z15,CPT02151,Business,completed,80.25,15.07,41.7,7.3,6.0,1.0,5.0
TRP0221959,2025-11-08 08:00:00,AUH,Z08,Z12,CPT02396,Go Plus,completed,32.03,7.17,25.7,6.0,8.1,0.99,5.0
TRP0222171,2025-11-12 17:00:00,AUH,Z08,Z13,CPT01077,Business,completed,50.48,6.8,20.0,7.8,6.6,1.0,4.8
TRP0222173,2025-11-12 18:00:00,AUH,Z08,Z03,CPT00330,Go,completed,21.8,6.08,18.6,7.5,7.1,0.98,4.8
TRP0222276,2025-11-14 18:00:00,AUH,Z08,Z02,CPT02026,Go,completed,21.19,4.66,15.5,7.9,10.3,1.08,4.3
TRP0222323,2025-11-15 16:00:00,AUH,Z08,Z05,CPT01282,Go,completed,28.69,6.17,17.0,6.7,5.2,1.28,4.4
TRP0222467,2025-11-18 16:00:00,AUH,Z08,Z12,CPT01417,Business,completed,45.19,5.33,17.8,7.4,8.5,1.0,4.7
TRP0223344,2025-12-06 10:00:00,AUH,Z08,Z01,CPT00772,Go,completed,27.39,8.86,23.5,7.7,8.6,1.0,5.0
TRP0223362,2025-12-06 15:00:00,AUH,Z08,Z08,CPT00887,Go,completed,23.0,6.61,25.6,7.2,6.9,0.99,4.4
TRP0223545,2025-12-10 18:00:00,AUH,Z08,Z12,CPT02195,Go Plus,completed,54.97,17.03,34.2,7.2,7.3,0.99,5.0
TRP0223778,2025-12-14 15:00:00,AUH,Z08,Z05,CPT02280,Go,completed,16.35,1.74,7.8,7.3,7.2,1.15,5.0
TRP0224039,2025-12-19 18:00:00,AUH,Z08,Z14,CPT01586,Go,completed,22.26,5.85,14.2,7.4,6.6,1.02,4.7
TRP0224235,2025-12-23 17:00:00,AUH,Z08,Z11,CPT02011,Business,completed,48.58,5.88,17.3,7.4,7.1,1.03,4.9
TRP0224341,2025-12-25 19:00:00,AUH,Z08,Z13,CPT00053,Go Plus,completed,43.45,10.06,26.7,6.3,7.7,1.11,4.5
TRP0224440,2025-12-27 11:00:00,AUH,Z08,Z11,CPT01940,Business,completed,40.87,3.8,10.6,6.7,6.8,1.03,5.0
TRP0224475,2025-12-28 05:00:00,AUH,Z08,Z09,CPT01812,Go Plus,completed,43.49,11.37,37.3,6.9,4.9,1.03,4.5
TRP0224499,2025-12-28 15:00:00,AUH,Z08,Z04,CPT02038,Business,completed,40.77,3.99,12.4,6.5,6.1,1.01,4.3
TRP0224595,2025-12-30 18:00:00,AUH,Z08,Z01,CPT01405,Go,completed,24.02,7.04,26.1,6.5,7.3,1.0,4.4
TRP0224761,2026-01-03 08:00:00,AUH,Z08,Z11,CPT01786,Go Plus,completed,35.08,5.74,18.0,7.6,7.9,1.21,5.0
TRP0224950,2026-01-07 17:00:00,AUH,Z08,Z01,CPT00444,Go,completed,25.6,8.03,28.6,7.2,6.0,0.99,4.0
TRP0225060,2026-01-09 11:00:00,AUH,Z08,Z11,CPT01786,Go Plus,completed,23.83,3.86,13.9,6.8,7.5,0.97,4.7
TRP0225189,2026-01-11 15:00:00,AUH,Z08,Z01,CPT01522,Go,completed,32.61,8.99,29.6,7.5,9.3,1.18,4.9
TRP0225416,2026-01-16 05:00:00,AUH,Z08,Z15,CPT00147,Business,completed,39.85,4.19,12.8,8.2,7.0,0.97,5.0
TRP0225495,2026-01-17 11:00:00,AUH,Z08,Z14,CPT02015,Go,completed,25.64,7.38,24.9,7.9,8.6,1.04,5.0
TRP0225550,2026-01-18 04:00:00,AUH,Z08,Z14,CPT01541,Go,completed,24.36,7.63,22.2,7.4,6.8,0.97,4.7
TRP0225668,2026-01-20 17:00:00,AUH,Z08,Z11,CPT00482,Go Plus,completed,34.56,8.26,24.6,5.6,7.9,0.99,5.0
TRP0225682,2026-01-20 20:00:00,AUH,Z08,Z08,CPT00056,Business,completed,37.41,3.17,11.0,7.2,6.6,1.0,5.0
TRP0225810,2026-01-23 09:00:00,AUH,Z08,Z11,CPT02047,Go,completed,26.96,9.08,27.0,6.6,8.0,0.97,4.1
TRP0225908,2026-01-25 06:00:00,AUH,Z08,Z05,CPT01620,Go,completed,44.07,17.41,57.2,8.9,8.2,1.02,4.1
TRP0226421,2026-02-02 20:00:00,AUH,Z08,Z01,CPT01707,Go,completed,12.36,0.8,7.9,7.3,7.1,0.99,4.3
TRP0226461,2026-02-03 16:00:00,AUH,Z08,Z01,CPT00724,Go,completed,13.66,1.59,8.8,5.9,7.7,0.98,4.8
TRP0226681,2026-02-07 18:00:00,AUH,Z08,Z08,CPT02385,Max,completed,68.02,11.82,36.1,6.2,9.3,1.16,4.4
TRP0227060,2026-02-14 11:00:00,AUH,Z08,Z15,CPT02399,Go,completed,34.21,9.21,21.7,6.7,7.8,1.22,4.8
TRP0227225,2026-02-17 16:00:00,AUH,Z08,Z01,CPT01012,Go Plus,completed,55.05,16.37,31.6,8.0,7.6,1.02,4.8
TRP0227700,2026-02-25 16:00:00,AUH,Z08,Z02,CPT02256,Go Plus,completed,49.89,10.95,24.7,7.5,9.1,1.21,4.7
TRP0227736,2026-02-26 12:00:00,AUH,Z08,Z05,CPT02273,Business,completed,69.26,8.81,26.3,7.3,8.3,1.2,4.7
TRP0227792,2026-02-27 12:00:00,AUH,Z08,Z08,CPT01873,Go,completed,12.73,0.8,4.5,7.1,8.5,1.02,5.0
TRP0228101,2026-03-05 07:00:00,AUH,Z08,Z12,CPT00064,Max,completed,38.29,5.38,18.2,8.4,5.6,0.99,4.3
TRP0228169,2026-03-06 12:00:00,AUH,Z08,Z13,CPT02594,Go,completed,22.78,4.23,17.0,8.4,10.4,1.21,4.9
TRP0228309,2026-03-08 14:00:00,AUH,Z08,Z08,CPT00909,Go Plus,completed,31.77,6.79,24.2,6.3,9.9,1.01,4.5
TRP0228341,2026-03-09 06:00:00,AUH,Z08,Z10,CPT01457,Go,completed,14.55,2.0,7.6,6.2,6.8,0.99,4.9
TRP0228448,2026-03-11 09:00:00,AUH,Z08,Z06,CPT01840,Go,completed,25.76,2.15,12.0,7.5,10.2,1.72,4.9
TRP0229100,2026-03-21 21:00:00,AUH,Z08,Z05,CPT02107,Go,completed,36.53,8.26,25.4,7.7,8.7,1.39,4.1
TRP0229404,2026-03-27 13:00:00,AUH,Z08,Z07,CPT00495,Go Plus,completed,38.6,3.24,10.8,7.0,8.5,1.67,4.8
TRP0229426,2026-03-27 19:00:00,AUH,Z08,Z15,CPT01316,Go Plus,completed,18.04,1.08,7.0,7.6,8.5,1.0,5.0
TRP0229635,2026-03-31 11:00:00,AUH,Z08,Z11,CPT00691,Go,completed,21.83,4.59,16.4,6.4,10.2,1.12,4.7
TRP0229778,2026-04-02 15:00:00,AUH,Z08,Z05,CPT00511,Max,completed,42.31,6.83,21.9,7.1,7.7,0.98,4.1
TRP0229808,2026-04-03 06:00:00,AUH,Z08,Z05,CPT00478,Max,completed,29.49,2.71,10.8,8.0,6.3,0.97,4.9
TRP0229858,2026-04-03 17:00:00,AUH,Z08,Z05,CPT00699,Business,completed,84.59,15.37,42.6,6.1,5.3,1.04,4.8
TRP0229863,2026-04-03 19:00:00,AUH,Z08,Z12,CPT00133,Go Plus,completed,41.94,9.63,24.5,7.2,6.5,1.1,4.8
TRP0230050,2026-04-06 17:00:00,AUH,Z08,Z12,CPT01030,Go Plus,completed,41.77,11.36,28.7,7.1,8.1,0.99,4.7
TRP0230109,2026-04-07 18:00:00,AUH,Z08,Z11,CPT02399,Business,completed,40.47,3.8,12.7,8.0,6.5,1.02,5.0
TRP0230146,2026-04-08 12:00:00,AUH,Z08,Z10,CPT02283,Go,completed,16.52,3.26,12.8,6.8,7.9,0.97,5.0
TRP0230340,2026-04-11 11:00:00,AUH,Z08,Z04,CPT01540,Go,completed,26.73,6.51,14.2,7.6,7.7,1.16,4.9
TRP0230356,2026-04-11 16:00:00,AUH,Z08,Z01,CPT00238,Go Plus,completed,30.52,6.39,19.4,6.6,8.4,1.0,4.6
TRP0230358,2026-04-11 16:00:00,AUH,Z08,Z04,CPT00134,Go Plus,completed,41.23,10.95,33.6,8.1,6.9,1.0,5.0
TRP0230895,2026-04-19 21:00:00,AUH,Z08,Z09,CPT01174,Go Plus,completed,30.7,6.21,15.8,6.9,5.0,1.02,4.3
TRP0230898,2026-04-19 23:00:00,AUH,Z08,Z01,CPT01361,Business,completed,57.46,8.9,25.5,6.9,7.0,0.99,5.0
TRP0230970,2026-04-21 11:00:00,AUH,Z08,Z10,CPT01888,Business,completed,47.66,6.15,16.9,6.1,8.2,0.99,4.6
TRP0230997,2026-04-21 17:00:00,AUH,Z08,Z14,CPT02562,Max,completed,47.8,8.17,24.0,6.7,8.3,1.01,4.7
TRP0231336,2026-04-26 16:00:00,AUH,Z08,Z10,CPT00395,Business,cancelled_rider,0.0,0.0,0.0,8.0,8.8,1.0,
TRP0231342,2026-04-26 17:00:00,AUH,Z08,Z05,CPT02412,Go,completed,26.08,8.01,23.8,8.4,6.0,1.01,4.3
TRP0231434,2026-04-28 07:00:00,AUH,Z08,Z02,CPT01508,Go,completed,31.58,8.16,27.6,7.4,8.7,1.21,4.0
TRP0231451,2026-04-28 11:00:00,AUH,Z08,Z07,CPT00521,Go,completed,27.72,9.19,22.6,7.6,7.2,0.99,4.9
TRP0231493,2026-04-29 08:00:00,AUH,Z08,Z09,CPT02364,Business,completed,49.54,4.44,14.4,6.7,8.2,1.18,4.7
TRP0231573,2026-04-30 11:00:00,AUH,Z08,Z02,CPT00604,Go,completed,34.63,7.52,20.9,7.2,9.8,1.39,4.6
